Date,Index,Ratio
2000-06-21,1479.130005,238.0625101937205
2000-06-22,1452.180054,233.72497869684724
2000-06-23,1441.47998,232.0028268460378
2000-06-26,1455.310059,234.22874567114974
2000-06-27,1450.550049,233.46263320955637
2000-06-28,1454.819946,234.14986313164064
2000-06-29,1442.390015,232.14929484799285
2000-06-30,1454.599976,234.11445947530865
2000-07-03,1469.540039,236.5190276256467
2000-07-05,1446.22998,232.76732822157456
2000-07-06,1456.670044,234.4476320718254
2000-07-07,1478.900024,238.02549529038424
2000-07-10,1475.619995,237.49758230463678
2000-07-11,1480.880005,238.34416859523404
2000-07-12,1492.920044,240.28198467460584
2000-07-13,1495.839966,240.7519392820711
2000-07-14,1509.97998,243.02774141956772
2000-07-17,1510.48999,243.10982633462822
2000-07-18,1493.73999,240.41395306299867
2000-07-19,1481.959961,238.51798498418543
2000-07-20,1495.569946,240.70848019545588
2000-07-21,1480.189941,238.2331044105586
2000-07-24,1464.290039,235.67405242110607
2000-07-25,1474.469971,237.31248863518408
2000-07-26,1452.420044,233.76360452529252
2000-07-27,1449.619995,233.31294319643564
2000-07-28,1419.890015,228.52797254281882
2000-07-31,1430.829956,230.28873042551163
2000-08-01,1438.099976,231.45882311818102
2000-08-02,1438.699951,231.55538768929424
2000-08-03,1452.560059,233.78613961162847
2000-08-04,1462.930054,235.45516602043043
2000-08-07,1479.319946,238.09308075283016
2000-08-08,1482.800049,238.65319518030583
2000-08-09,1472.869995,237.05497624511548
2000-08-10,1460.25,235.02381760579615
2000-08-11,1471.839966,236.88919548988545
2000-08-14,1491.560059,240.06309827393017
2000-08-15,1484.430054,238.91554066759673
2000-08-16,1479.849976,238.17838784000398
2000-08-17,1496.069946,240.7889540244597
2000-08-18,1491.719971,240.08883573581753
2000-08-21,1499.47998,241.33779101048648
2000-08-22,1498.130005,241.12051569586748
2000-08-23,1505.969971,242.38233986242776
2000-08-24,1508.310059,242.75897154555975
2000-08-25,1506.449951,242.4595915193183
2000-08-28,1514.089966,243.68923404071228
2000-08-29,1509.839966,243.0052064941794
2000-08-30,1502.589966,241.83833597362332
2000-08-31,1517.680054,244.26705029635394
2000-09-01,1520.77002,244.7643730873775
2000-09-05,1507.079956,242.56098934860148
2000-09-06,1492.25,240.17414266204372
2000-09-07,1502.51001,241.82546724267965
2000-09-08,1494.5,240.5362748925611
2000-09-11,1489.26001,239.69291077407715
2000-09-12,1481.98999,238.52281808140776
2000-09-13,1484.910034,238.99279232448728
2000-09-14,1480.869995,238.3425575091774
2000-09-15,1465.810059,235.91869608023097
2000-09-18,1444.51001,232.49050307823097
2000-09-19,1459.900024,234.96748978823726
2000-09-20,1451.339966,233.58976850072685
2000-09-21,1449.050049,233.22121172254475
2000-09-22,1448.719971,233.1680864414849
2000-09-25,1439.030029,231.6085129703541
2000-09-26,1427.209961,229.7061007082619
2000-09-27,1426.569946,229.6030917929221
2000-09-28,1458.290039,234.70836647305967
2000-09-29,1436.51001,231.2029218141691
2000-10-02,1436.22998,231.1578516414972
2000-10-03,1426.459961,229.5853899647561
2000-10-04,1434.319946,230.85043614248204
2000-10-05,1436.280029,231.1659069108328
2000-10-06,1408.98999,226.77363904684304
2000-10-09,1402.030029,225.65344962406786
2000-10-10,1387.02002,223.23762382884283
2000-10-11,1364.589966,219.6275591685558
2000-10-12,1329.780029,214.02498133300895
2000-10-13,1374.170044,221.1694502861872
2000-10-16,1374.619995,221.24186884585546
2000-10-17,1349.969971,217.27450521322098
2000-10-18,1342.130005,216.0126810466607
2000-10-19,1388.76001,223.5176711442997
2000-10-20,1396.930054,224.83262059191983
2000-10-23,1395.780029,224.64752676151952
2000-10-24,1398.130005,225.0257498950939
2000-10-25,1364.900024,219.67746227750234
2000-10-26,1364.439941,219.6034129961632
2000-10-27,1379.579956,222.04016295261516
2000-10-30,1398.660034,225.1110568213201
2000-10-31,1429.400024,230.0585862190013
2000-11-01,1421.219971,228.74202584627216
2000-11-02,1428.319946,229.88475019443564
2000-11-03,1426.689941,229.62240470714474
2000-11-06,1432.189941,230.50761682618727
2000-11-07,1431.869995,230.45612226679833
2000-11-08,1409.280029,226.82032014462396
2000-11-09,1400.140015,225.34925629716602
2000-11-10,1365.97998,219.85127866645377
2000-11-13,1351.26001,217.48213396900962
2000-11-14,1382.949951,222.58255575536293
2000-11-15,1389.810059,223.68667407164307
2000-11-16,1372.319946,220.87168134600245
2000-11-17,1367.719971,220.13132614285828
2000-11-20,1342.619995,216.0915437896079
2000-11-21,1347.349976,216.852823153979
2000-11-22,1322.359985,212.8307426288946
2000-11-24,1341.77002,215.95474230399276
2000-11-27,1348.969971,217.11355755521325
2000-11-28,1336.089966,215.0405509153353
2000-11-29,1341.930054,215.98049940149437
2000-11-30,1314.949951,211.6381150108369
2000-12-01,1315.22998,211.68318502256116
2000-12-04,1324.969971,213.25081376302757
2000-12-05,1376.540039,221.55089543092726
2000-12-06,1351.459961,217.51431561417593
2000-12-07,1343.550049,216.24123380272863
2000-12-08,1369.890015,220.48058964243202
2000-12-11,1380.199951,222.13994969584166
2000-12-12,1371.180054,220.68821839822067
2000-12-13,1359.98999,218.887203804464
2000-12-14,1340.930054,215.81955174348664
2000-12-15,1312.150024,211.18747331759428
2000-12-18,1322.73999,212.89190354367582
2000-12-19,1305.599976,210.13325843215603
2000-12-20,1264.73999,203.55693937922717
2000-12-21,1274.859985,205.18572887352715
2000-12-22,1305.949951,210.1895860887673
2000-12-26,1315.189941,211.67674083928222
2000-12-27,1328.920044,213.88656876133717
2000-12-28,1334.219971,214.73957959959913
2000-12-29,1320.280029,212.49597858193547
2001-01-02,1283.27002,206.53930431054025
2001-01-03,1347.560059,216.8866355208162
2001-01-04,1333.339966,214.59794485581403
2001-01-05,1298.349976,208.96638791159995
2001-01-08,1295.859985,208.5656296916896
2001-01-09,1300.800049,209.36072142289794
2001-01-10,1313.27002,211.3677340507723
2001-01-11,1326.819946,213.54856290665043
2001-01-12,1318.550049,212.21754235253525
2001-01-16,1326.650024,213.52121435870646
2001-01-17,1329.469971,213.97507822406237
2001-01-18,1347.969971,216.9526098972055
2001-01-19,1342.540039,216.07867505866426
2001-01-22,1342.900024,216.13661380133215
2001-01-23,1360.400024,218.95319781646754
2001-01-24,1364.300049,219.58089770638915
2001-01-25,1357.51001,218.48805683155797
2001-01-26,1354.949951,218.07602133114634
2001-01-29,1364.170044,219.55997370610984
2001-01-30,1373.72998,221.0986230160137
2001-01-31,1366.01001,219.8561119246237
2001-02-01,1373.469971,221.05677517640277
2001-02-02,1349.469971,217.1940313842171
2001-02-05,1354.310059,217.97303221236842
2001-02-06,1352.26001,217.64308162701735
2001-02-07,1340.890015,215.8131075602077
2001-02-08,1332.530029,214.46758739253022
2001-02-09,1314.76001,211.60754445172725
2001-02-12,1330.310059,214.11028842018277
2001-02-13,1318.800049,212.25777926703717
2001-02-14,1315.920044,211.7942492072366
2001-02-15,1326.609985,213.5147701754275
2001-02-16,1301.530029,209.47820999429044
2001-02-20,1278.939941,205.8423882365018
2001-02-21,1255.27002,202.03276988632365
2001-02-22,1252.819946,201.638436214078
2001-02-23,1245.859985,200.51824679130283
2001-02-26,1267.650024,204.02530253625002
2001-02-27,1257.939941,202.46248741833932
2001-02-28,1239.939941,199.5654295742001
2001-03-01,1241.22998,199.77305832998871
2001-03-02,1234.180054,198.63838925116085
2001-03-05,1241.410034,199.80203759960364
2001-03-06,1253.800049,201.79618149653433
2001-03-07,1261.890015,203.09824257759655
2001-03-08,1264.73999,203.55693937922717
2001-03-09,1233.420044,198.5160674215984
2001-03-12,1180.160034,189.94399354662983
2001-03-13,1197.660034,192.7605775617652
2001-03-14,1166.709961,187.77923579724674
2001-03-15,1173.560059,188.88174302747018
2001-03-16,1150.530029,185.17511363512233
2001-03-19,1170.810059,188.4391369679489
2001-03-20,1142.619995,183.90201218806078
2001-03-21,1122.140015,180.6058073710155
2001-03-22,1117.579956,179.8718765545884
2001-03-23,1139.829956,183.4529619452605
2001-03-26,1152.689941,185.52274641302515
2001-03-27,1182.170044,190.26749994870192
2001-03-28,1153.290039,185.61933078070024
2001-03-29,1147.949951,184.75985612354503
2001-03-30,1160.329956,186.75238893441912
2001-04-02,1145.869995,184.42509207658588
2001-04-03,1106.459961,178.08213940228066
2001-04-04,1103.25,177.5655036970345
2001-04-05,1151.439941,185.32156184051547
2001-04-06,1128.430054,181.6181744168428
2001-04-09,1137.589966,183.09244080079975
2001-04-10,1168.380005,188.04802546781661
2001-04-11,1165.890015,187.6472674088539
2001-04-12,1183.5,190.4815532521553
2001-04-16,1179.680054,189.86674188973927
2001-04-17,1191.810059,191.81903778611138
2001-04-18,1238.160034,199.27895771107848
2001-04-19,1253.689941,201.77845987180643
2001-04-20,1242.97998,200.05471673150225
2001-04-23,1224.359985,197.0578721441365
2001-04-24,1209.469971,194.6613592631341
2001-04-25,1228.75,197.7644347770053
2001-04-26,1234.52002,198.6931059826631
2001-04-27,1253.050049,201.67547075302855
2001-04-30,1249.459961,201.09765449738688
2001-05-01,1266.439941,203.8305425114051
2001-05-02,1267.430054,203.9898988799181
2001-05-03,1248.579956,200.95601975360177
2001-05-04,1266.609985,203.85791069496335
2001-05-07,1263.51001,203.3589769788308
2001-05-08,1261.199951,202.98717839292112
2001-05-09,1255.540039,202.07622881199123
2001-05-10,1255.180054,202.0182900693233
2001-05-11,1245.670044,200.48767623219317
2001-05-14,1248.920044,201.0107561207183
2001-05-15,1249.439941,201.09443232527357
2001-05-16,1284.98999,206.81612945388383
2001-05-17,1288.48999,207.3794462569109
2001-05-18,1291.959961,207.93792996271566
2001-05-21,1312.829956,211.29690678059882
2001-05-22,1309.380005,210.74164524690735
2001-05-23,1289.050049,207.469586441307
2001-05-24,1293.170044,208.1326899875606
2001-05-25,1277.890015,205.67340510572032
2001-05-29,1267.930054,204.07037270892192
2001-05-30,1248.079956,200.87554592459793
2001-05-31,1255.819946,202.1212791881012
2001-06-01,1260.670044,202.9018911023092
2001-06-04,1267.109985,203.93838452396722
2001-06-05,1283.569946,206.5875766978159
2001-06-06,1270.030029,204.40835876704676
2001-06-07,1276.959961,205.52371509259962
2001-06-08,1264.959961,203.5923431965068
2001-06-11,1254.390015,201.89113514253853
2001-06-12,1255.849976,202.12611244627118
2001-06-13,1241.599976,199.83260831966095
2001-06-14,1219.869995,196.33521876915836
2001-06-15,1214.359985,195.44839556405915
2001-06-18,1208.430054,194.49398705746165
2001-06-19,1212.579956,195.1619040653233
2001-06-20,1223.140015,196.8615208297968
2001-06-21,1237.040039,199.0986971388481
2001-06-22,1225.349976,197.21720887703523
2001-06-25,1218.599976,196.13081218548302
2001-06-26,1216.76001,195.83467396696915
2001-06-27,1211.069946,194.91887149225505
2001-06-28,1226.199951,197.35401036265037
2001-06-29,1224.380005,197.0610943162498
2001-07-02,1236.719971,199.04718294384492
2001-07-03,1234.449951,198.6818285412142
2001-07-05,1219.23999,196.2338209398752
2001-07-06,1190.589966,191.62266667520976
2001-07-09,1198.780029,192.94083813399556
2001-07-10,1181.52002,190.16288010825312
2001-07-11,1180.180054,189.9472157187431
2001-07-12,1208.140015,194.44730595968076
2001-07-13,1215.680054,195.66085757801773
2001-07-16,1202.449951,193.53150348496663
2001-07-17,1214.439941,195.46126429500282
2001-07-18,1207.709961,194.37808977556392
2001-07-19,1215.02002,195.55462665151225
2001-07-20,1210.849976,194.88346783592306
2001-07-23,1191.030029,191.69349378443562
2001-07-24,1171.650024,188.5743273675074
2001-07-25,1190.48999,191.60657577215278
2001-07-26,1202.930054,193.60877493841912
2001-07-27,1205.819946,194.07389628771443
2001-07-30,1204.52002,193.86467624243105
2001-07-31,1211.22998,194.94462858975663
2001-08-01,1215.930054,195.70109449251967
2001-08-02,1220.75,196.47685351294342
2001-08-03,1214.349976,195.44678463895013
2001-08-06,1200.47998,193.21444126617348
2001-08-07,1204.400024,193.84536316726076
2001-08-08,1183.530029,190.4863863493776
2001-08-09,1183.430054,190.47029560726827
2001-08-10,1190.160034,191.55347012670717
2001-08-13,1191.290039,191.7353417849942
2001-08-14,1186.72998,191.00141096856711
2001-08-15,1178.02002,189.59956330522604
2001-08-16,1181.660034,190.18541503364142
2001-08-17,1161.969971,187.01634550776663
2001-08-20,1171.410034,188.53570153906213
2001-08-21,1157.26001,186.25828831550888
2001-08-22,1165.310059,187.55392484890638
2001-08-23,1162.089966,187.0356584219893
2001-08-24,1184.930054,190.71171709427986
2001-08-27,1179.209961,189.79108152234346
2001-08-28,1161.51001,186.94231586204177
2001-08-29,1148.560059,184.8580515772768
2001-08-30,1129.030029,181.714738987956
2001-08-31,1133.579956,182.44703908271217
2001-09-04,1132.939941,182.34403016737235
2001-09-05,1131.73999,182.15090086419832
2001-09-06,1106.400024,178.07249268250263
2001-09-07,1085.780029,174.75375277912144
2001-09-10,1092.540039,175.8417605567303
2001-09-17,1038.77002,167.1876019276488
2001-09-18,1032.73999,166.21708272143246
2001-09-19,1016.099976,163.53891143891653
2001-09-20,984.539978,158.4594036740877
2001-09-21,965.799988,155.4432461724993
2001-09-24,1003.450012,161.50292935923437
2001-09-25,1012.27002,162.92248899044387
2001-09-26,1007.039978,162.08072597926176
2001-09-27,1018.609985,163.94289150904487
2001-09-28,1040.939941,167.53684563066065
2001-10-01,1038.550049,167.15219811036923
2001-10-02,1051.329956,169.20909421157592
2001-10-03,1072.280029,172.580959396017
2001-10-04,1069.630005,172.15444423955267
2001-10-05,1071.380005,172.43610264106624
2001-10-08,1062.439941,170.99722027782698
2001-10-09,1056.75,170.08143759967479
2001-10-10,1080.98999,173.98280722030572
2001-10-11,1097.430054,176.628797018603
2001-10-12,1091.650024,175.69851472688856
2001-10-15,1089.97998,175.4297250563187
2001-10-16,1097.540039,176.64649884676896
2001-10-17,1077.089966,173.35510749133175
2001-10-18,1068.609985,171.99027440943166
2001-10-19,1073.47998,172.77408869919105
2001-10-22,1089.900024,175.41685632537502
2001-10-23,1084.780029,174.5928051211137
2001-10-24,1085.199951,174.6603905835596
2001-10-25,1100.089966,177.05690362550968
2001-10-26,1104.609985,177.78439009771014
2001-10-29,1078.300049,173.54986751617673
2001-10-30,1059.790039,170.57072475697697
2001-10-31,1059.780029,170.5691136709203
2001-11-01,1084.099976,174.48335218344255
2001-11-02,1087.199951,174.9822858995751
2001-11-05,1102.839966,177.49950968503094
2001-11-06,1118.859985,180.07789422432037
2001-11-07,1115.800049,179.5854046914668
2001-11-08,1118.540039,180.02639966493143
2001-11-09,1120.310059,180.31128023855825
2001-11-12,1118.329956,179.99258729809418
2001-11-13,1139.089966,183.33386228781137
2001-11-14,1141.209961,183.6750705180495
2001-11-15,1142.23999,183.84085127327953
2001-11-16,1138.650024,183.26305465325214
2001-11-19,1151.060059,185.26042072229615
2001-11-20,1142.660034,183.90845637133972
2001-11-21,1137.030029,183.0023202520179
2001-11-23,1150.339966,185.1445234403984
2001-11-26,1157.420044,186.28404541301046
2001-11-27,1149.5,185.00933287989227
2001-11-28,1128.52002,181.6326542338431
2001-11-29,1140.199951,183.51251177398507
2001-11-30,1139.449951,183.3918010304793
2001-12-03,1129.900024,181.85476264568445
2001-12-04,1144.800049,184.25288677369113
2001-12-05,1170.349976,188.36508768660977
2001-12-06,1167.099976,187.84200779808464
2001-12-07,1158.310059,186.42729124285222
2001-12-10,1139.930054,183.46907248393177
2001-12-11,1136.76001,182.9588613263503
2001-12-12,1137.069946,183.00874479968257
2001-12-13,1119.380005,180.16159022543755
2001-12-14,1123.089966,180.7586997596876
2001-12-17,1134.359985,182.57258292344028
2001-12-18,1142.920044,183.9503043718983
2001-12-19,1149.560059,185.01899923528453
2001-12-20,1139.930054,183.46907248393177
2001-12-21,1144.890015,184.26736659069147
2001-12-24,1144.650024,184.22874060129854
2001-12-26,1149.369995,184.98840887961296
2001-12-27,1157.130005,186.23736431522957
2001-12-28,1161.02002,186.86345311909452
2001-12-31,1148.079956,184.78078012382434
2002-01-02,1154.670044,185.8414393534892
2002-01-03,1165.27002,187.5474806656274
2002-01-04,1172.51001,188.71274010012684
2002-01-07,1164.890015,187.48631975084618
2002-01-08,1160.709961,186.81354984920034
2002-01-09,1155.140015,185.91708008527075
2002-01-10,1156.550049,186.14402175528204
2002-01-11,1145.599976,184.3816331509183
2002-01-14,1138.410034,183.22442882480686
2002-01-15,1146.189941,184.47658663597485
2002-01-16,1127.569946,181.47974204860913
2002-01-17,1138.880005,183.3000695565884
2002-01-18,1127.579956,181.48135313466577
2002-01-22,1119.310059,180.15033258055053
2002-01-23,1128.180054,181.57793750234086
2002-01-24,1132.150024,182.21689487620185
2002-01-25,1133.280029,182.39876653448886
2002-01-28,1133.060059,182.3633628781569
2002-01-29,1100.640015,177.14543272384915
2002-01-30,1113.569946,179.2264748365008
2002-01-31,1130.199951,181.90303519390773
2002-02-01,1122.199951,180.61545392984584
2002-02-04,1094.439941,176.14754533407452
2002-02-05,1090.02002,175.43616940054528
2002-02-06,1083.51001,174.38839853743838
2002-02-07,1080.170044,173.85083883191288
2002-02-08,1096.219971,176.434036993758
2002-02-11,1111.939941,178.96412934920988
2002-02-12,1107.5,178.24953124356736
2002-02-13,1118.51001,180.0215665677091
2002-02-14,1116.47998,179.69483799352366
2002-02-15,1104.180054,177.7151937101552
2002-02-19,1083.339966,174.3610303538801
2002-02-20,1097.97998,176.71730632038057
2002-02-21,1080.949951,173.97636303702674
2002-02-22,1089.839966,175.40719013093036
2002-02-25,1109.430054,178.56016891469582
2002-02-26,1109.380005,178.55211364536018
2002-02-27,1109.890015,178.6341985604207
2002-02-28,1106.72998,178.12559832794827
2002-03-01,1131.780029,182.15734504747726
2002-03-04,1153.839966,185.70784024342547
2002-03-05,1146.140015,184.46855116320114
2002-03-06,1162.77002,187.14511152060805
2002-03-07,1157.540039,186.30335832723313
2002-03-08,1164.310059,187.39297719089865
2002-03-11,1168.26001,188.02871255359395
2002-03-12,1165.579956,187.5973641389597
2002-03-13,1154.089966,185.7480771579274
2002-03-14,1153.040039,185.57909386619832
2002-03-15,1166.160034,187.69072633452151
2002-03-18,1165.550049,187.59255067735165
2002-03-19,1170.290039,188.35544096683174
2002-03-20,1151.849976,185.38755601346665
2002-03-21,1153.589966,185.66760332892352
2002-03-22,1148.699951,184.88056686705085
2002-03-25,1131.869995,182.1718248644776
2002-03-26,1138.48999,183.2372975557505
2002-03-27,1144.579956,184.21746332079726
2002-03-28,1147.390015,184.6697357357108
2002-04-01,1146.540039,184.53293408914803
2002-04-02,1136.76001,182.9588613263503
2002-04-03,1125.400024,181.13049818464964
2002-04-04,1126.339966,181.28177964821273
2002-04-05,1122.72998,180.700760856072
2002-04-08,1125.290039,181.11279635648364
2002-04-09,1117.800049,179.90730000748226
2002-04-10,1130.469971,181.94649428052298
2002-04-11,1103.689941,177.63631117064608
2002-04-12,1111.01001,178.8144591326511
2002-04-15,1102.550049,177.4528482228643
2002-04-16,1128.369995,181.60850806145052
2002-04-17,1126.069946,181.2383205615975
2002-04-18,1124.469971,180.98080833247656
2002-04-19,1125.170044,181.093483442261
2002-04-22,1107.829956,178.30263688901297
2002-04-23,1100.959961,177.1969272832381
2002-04-24,1093.140015,175.93832528879113
2002-04-25,1091.47998,175.67114654333028
2002-04-26,1076.319946,173.23117457571266
2002-04-29,1065.449951,171.48167433790684
2002-04-30,1076.920044,173.32775894338775
2002-05-01,1086.459961,174.86318624212595
2002-05-02,1084.560059,174.55740146478172
2002-05-03,1073.430054,172.76605322641734
2002-05-06,1052.670044,169.42477823670015
2002-05-07,1049.48999,168.91295599306204
2002-05-08,1088.849976,175.2478535589793
2002-05-09,1073.01001,172.69844812835714
2002-05-10,1054.98999,169.79816811210458
2002-05-13,1074.560059,172.94792488470438
2002-05-14,1097.280029,176.6046508462104
2002-05-15,1091.069946,175.60515253132675
2002-05-16,1098.22998,176.75754323488252
2002-05-17,1106.589966,178.10306340255994
2002-05-20,1091.880005,175.73552963022482
2002-05-21,1079.880005,173.804157734132
2002-05-22,1086.02002,174.79237876851434
2002-05-23,1097.079956,176.5724495654298
2002-05-24,1083.819946,174.43828201077065
2002-05-28,1074.550049,172.9463137986477
2002-05-29,1067.660034,171.83738202075955
2002-05-30,1064.660034,171.35453904673633
2002-05-31,1067.140015,171.75368618059002
2002-06-03,1040.680054,167.495017426664
2002-06-04,1040.689941,167.49660871615873
2002-06-05,1049.900024,168.9789500050656
2002-06-06,1029.150024,165.63928610140508
2002-06-07,1027.530029,165.37855170017082
2002-06-10,1030.73999,165.895187405417
2002-06-11,1013.599976,163.13654229389718
2002-06-12,1020.26001,164.20845916844905
2002-06-13,1009.559998,162.48631729639442
2002-06-14,1007.27002,162.11775070040517
2002-06-17,1036.170044,166.76914187957254
2002-06-18,1037.140015,166.92525644035794
2002-06-19,1019.98999,164.16500008183385
2002-06-20,1006.289978,161.96001523575595
2002-06-21,989.140015,159.19976885598663
2002-06-24,992.719971,159.77595438995735
2002-06-25,976.140015,157.10744930188605
2002-06-26,973.530029,156.68737816775308
2002-06-27,990.640015,159.44119034299823
2002-06-28,989.820007,159.30921197585064
2002-07-01,968.650024,155.90195279193705
2002-07-02,948.090027,152.59286942614096
2002-07-03,953.98999,153.54245465332326
2002-07-05,989.030029,159.182066866873
2002-07-08,976.97998,157.24263970144452
2002-07-09,952.830017,153.35575971562105
2002-07-10,920.469971,148.14748609889847
2002-07-11,927.369995,149.25802880189565
2002-07-12,921.390015,148.29556502596253
2002-07-15,917.929993,147.7386825884073
2002-07-16,900.940002,145.0041833273848
2002-07-17,906.039978,145.82501252048044
2002-07-18,881.559998,141.8850170714042
2002-07-19,847.75,136.443377076058
2002-07-22,819.849976,131.95293355489838
2002-07-23,797.700012,128.38794872414272
2002-07-24,843.429993,135.748082066831
2002-07-25,838.679993,134.9835806912942
2002-07-26,852.840027,137.26260500090413
2002-07-29,898.960022,144.68551018348262
2002-07-30,902.780029,145.30033136370577
2002-07-31,911.619995,146.7231031882738
2002-08-01,884.659973,142.38395078753678
2002-08-02,864.23999,139.097402347129
2002-08-05,834.599976,134.32691151051247
2002-08-06,859.570007,138.34577952034306
2002-08-07,876.77002,141.11408133039566
2002-08-08,905.460022,145.7316699605329
2002-08-09,908.640015,146.2434823863639
2002-08-12,903.799988,145.46449137601968
2002-08-13,884.210022,142.31153222786853
2002-08-14,919.619995,148.01068445233568
2002-08-15,930.25,149.7215588616962
2002-08-16,928.77002,149.4833595467979
2002-08-19,950.700012,153.01294039932628
2002-08-20,937.429993,150.87716191955815
2002-08-21,949.359985,152.79726619200918
2002-08-22,962.700012,154.94431229541914
2002-08-23,940.859985,151.42921109894343
2002-08-26,947.950012,152.57033433980502
2002-08-27,934.820007,150.45709078542518
2002-08-28,917.869995,147.72902605082214
2002-08-29,917.799988,147.717758588128
2002-08-30,916.070007,147.43932219778011
2002-09-03,878.02002,141.31526590290534
2002-09-04,893.400024,143.79064152685493
2002-09-05,879.150024,141.4971374002447
2002-09-06,893.919983,143.87432771016498
2002-09-09,902.960022,145.32930081551356
2002-09-10,909.580017,146.3947735067865
2002-09-11,909.450012,146.37384950650718
2002-09-12,886.909973,142.74608301805418
2002-09-13,889.809998,143.21283524996804
2002-09-16,891.099976,143.42045418794953
2002-09-17,873.52002,140.5910014418705
2002-09-18,869.460022,139.93755427225443
2002-09-19,843.320007,135.73038007771734
2002-09-20,845.390015,136.0635430173746
2002-09-23,833.700012,134.1820644124212
2002-09-24,819.289978,131.86280318830936
2002-09-25,839.659973,135.14130617718865
2002-09-26,854.950012,137.60220214508558
2002-09-27,827.369995,133.16326300112206
2002-09-30,815.280029,131.2174112880289
2002-10-01,847.909973,136.46912435575248
2002-10-02,827.909973,133.25017119559777
2002-10-03,818.950012,131.8080864568071
2002-10-04,800.580017,128.8514787839433
2002-10-07,785.280029,126.38898154779683
2002-10-08,798.549988,128.5247503707055
2002-10-09,776.76001,125.0177044435654
2002-10-10,803.919983,129.38903848946876
2002-10-11,835.320007,134.44279881365546
2002-10-14,841.440002,135.42779767592452
2002-10-15,881.27002,141.83834579143047
2002-10-16,860.02002,138.41820805876608
2002-10-17,879.200012,141.50518285177318
2002-10-18,884.390015,142.3405016796763
2002-10-21,899.719971,144.80782219523795
2002-10-22,890.159973,143.2691629065793
2002-10-23,896.140015,144.2316366612672
2002-10-24,882.5,142.0363081918268
2002-10-25,897.650024,144.47466907338782
2002-10-28,890.22998,143.28043036927346
2002-10-29,882.150024,141.9799803742679
2002-10-30,890.710022,143.35769200491882
2002-10-31,885.76001,142.5609991664086
2002-11-01,900.960022,145.00740549949808
2002-11-04,908.349976,146.196801288583
2002-11-05,915.390015,147.3298790779161
2002-11-06,923.76001,148.67701017070257
2002-11-07,902.650024,145.2794073634265
2002-11-08,894.73999,144.00630591636494
2002-11-11,876.190002,141.02072879169333
2002-11-12,882.950012,142.1087365693022
2002-11-13,882.530029,142.04114128904914
2002-11-14,904.27002,145.5401419256084
2002-11-15,909.830017,146.4350104212884
2002-11-18,900.359985,144.9108309496301
2002-11-19,896.73999,144.3282012323804
2002-11-20,914.150024,147.13030543051545
2002-11-21,933.76001,150.28648675077991
2002-11-22,930.549988,149.76984122772663
2002-11-25,932.869995,150.14324092093818
2002-11-26,913.309998,146.99510521314983
2002-11-27,938.869995,151.1089268689846
2002-11-29,936.309998,150.69690134732775
2002-12-02,934.530029,150.4104195054514
2002-12-03,920.75,148.19255611062272
2002-12-04,917.580017,147.68235477084838
2002-12-05,906.549988,145.90709743554098
2002-12-06,912.22998,146.82127884544363
2002-12-09,892.0,143.5653109429003
2002-12-10,904.450012,145.5691112164685
2002-12-11,904.960022,145.65119613152905
2002-12-12,901.580017,145.1071922427246
2002-12-13,889.47998,143.15971962576765
2002-12-16,910.400024,146.52675171298642
2002-12-17,902.98999,145.33412409492874
2002-12-18,891.119995,143.42367619911522
2002-12-19,884.25,142.31796659334037
2002-12-20,895.76001,144.17047574648598
2002-12-23,897.380005,144.4312101477202
2002-12-24,892.469971,143.64095167468184
2002-12-26,889.659973,143.18868907757545
2002-12-27,875.400024,140.8935836827157
2002-12-30,879.390015,141.53576338963762
2002-12-31,879.820007,141.6049695949997
2003-01-02,909.030029,146.3062542262541
2003-01-03,908.590027,146.2354369348354
2003-01-06,929.01001,149.5219853752432
2003-01-07,922.929993,148.54342087844597
2003-01-08,909.929993,146.45110132434542
2003-01-09,927.570007,149.29022026486908
2003-01-10,927.570007,149.29022026486908
2003-01-13,926.26001,149.0793793157219
2003-01-14,931.659973,149.94849071390036
2003-01-15,918.219971,147.78535386838104
2003-01-16,914.599976,147.20272415113135
2003-01-17,901.780029,145.13938370569804
2003-01-21,887.619995,142.86035939608814
2003-01-22,878.359985,141.36998247345994
2003-01-23,887.340027,142.81529920217102
2003-01-24,861.400024,138.6403164706074
2003-01-27,847.47998,136.39991798944274
2003-01-28,858.539978,138.179998765113
2003-01-29,864.359985,139.11671526135163
2003-01-30,844.609985,135.93799901569884
2003-01-31,855.700012,137.7229128885914
2003-02-03,860.320007,138.46649026384887
2003-02-04,848.200012,136.51580545353337
2003-02-05,843.590027,135.77383916433257
2003-02-06,838.150024,134.89828342192754
2003-02-07,829.690002,133.53666269433361
2003-02-10,835.969971,134.5474089972448
2003-02-11,829.200012,133.4577999513864
2003-02-12,818.679993,131.76462753113952
2003-02-13,817.369995,131.5537864210447
2003-02-14,834.890015,134.3735926082934
2003-02-18,851.169983,136.99381533033426
2003-02-19,845.130005,136.021695016816
2003-02-20,837.099976,134.72928065553182
2003-02-21,848.169983,136.51097235631107
2003-02-24,832.580017,134.00180384019083
2003-02-25,838.570007,134.9658787021806
2003-02-26,827.549988,133.19223245292983
2003-02-27,837.280029,134.7582597641991
2003-02-28,841.150024,135.38112639595073
2003-03-03,834.809998,134.36071405954257
2003-03-04,821.98999,132.29736379630214
